emotion,actor,aud_pitch,aud_energy,aud_speech_rate,aud_silence_ratio,aud_voice_stability,aud_spectral_centroid,aud_zcr,aud_energy_variance,aud_mfcc_1,aud_mfcc_2,aud_mfcc_3,aud_mfcc_4,aud_mfcc_5,aud_mfcc_6,aud_mfcc_7,aud_mfcc_8,aud_mfcc_9,aud_mfcc_10,aud_mfcc_11,aud_mfcc_12,aud_mfcc_13,aud_delta_mfcc_1,aud_delta_mfcc_2,aud_delta_mfcc_3,aud_delta_mfcc_4,aud_delta_mfcc_5,aud_delta_mfcc_6,aud_delta_mfcc_7,aud_delta_mfcc_8,aud_delta_mfcc_9,aud_delta_mfcc_10,aud_delta_mfcc_11,aud_delta_mfcc_12,aud_delta_mfcc_13,aud_delta2_mfcc_1,aud_delta2_mfcc_2,aud_delta2_mfcc_3,aud_delta2_mfcc_4,aud_delta2_mfcc_5,aud_delta2_mfcc_6,aud_delta2_mfcc_7,aud_delta2_mfcc_8,aud_delta2_mfcc_9,aud_delta2_mfcc_10,aud_delta2_mfcc_11,aud_delta2_mfcc_12,aud_delta2_mfcc_13,aud_chroma_1,aud_chroma_2,aud_chroma_3,aud_chroma_4,aud_chroma_5,aud_chroma_6,aud_chroma_7,aud_chroma_8,aud_chroma_9,aud_chroma_10,aud_chroma_11,aud_chroma_12,aud_contrast_1,aud_contrast_2,aud_contrast_3,aud_contrast_4,aud_contrast_5,aud_contrast_6,aud_contrast_7,aud_tonnetz_1,aud_tonnetz_2,aud_tonnetz_3,aud_tonnetz_4,aud_tonnetz_5,aud_tonnetz_6,vis_avg_ear,vis_avg_yaw,vis_avg_pitch,vis_avg_roll,vis_left_gaze_ratio,vis_right_gaze_ratio,vis_center_gaze_ratio,vis_gaze_stability,vis_movement_score,vis_blink_rate,tim_response_latency,tim_pause_ratio,tim_speech_rate,tim_voiced_ratio,tim_mean_pause
sad,Actor_01,268.99533,0.006647308,107.666015625,0.6271599101761021,0.081531025,3160.396105886952,0.3091496846762048,0.00441052,-377.81216,60.804207,-1.9560473,14.204766,6.8270884,-2.8811657,-2.4629226,-8.663905,-11.039645,-4.4540396,-4.2584867,-1.6950514,-0.85821444,3.6768165e-07,0.0,2.2980103e-08,0.0,-2.2980103e-08,-1.1490052e-08,1.1490052e-08,0.0,-5.745026e-09,-1.1490052e-08,-1.1490052e-08,-2.872513e-09,-1.4362564e-09,5.9173766e-07,-2.872513e-08,1.1490052e-08,-2.872513e-09,0.0,-1.7235077e-08,-5.745026e-09,0.0,-1.1490052e-08,1.1490052e-08,0.0,1.1490052e-08,-5.745026e-09,0.6322497,0.66306335,0.60469025,0.56247276,0.5242857,0.42837548,0.40833366,0.46856308,0.5189846,0.53198713,0.58510256,0.6184989,19.182692081890707,11.665840422925362,14.089269747847808,13.646264383884644,15.066369379079848,16.994704272414502,43.93211755746353,-0.0287559129772451,0.0440589610111041,0.036777522543961,-0.0039519001785894,0.001366490758021,0.0216709989044501,0.2398526013942787,-0.23225902148575966,0.35006679848256644,-0.12268294135502894,0.0,0.0,1.0,1.0,1.4724391168177875,30.202947972114426,1.065,0.6969,1.8373,0.3031,0.2293
sad,Actor_01,274.95694,0.0070034903,123.046875,0.6303287434581576,0.08368685,3081.195872465103,0.3575772372159091,0.004670761,-386.5149,65.49691,-1.0995516,16.531912,8.523047,-0.46712226,0.1738209,-7.5890493,-10.304403,-5.52547,-1.7454493,-2.0158572,-1.7528471,0.052444655,0.059108883,0.027426781,0.004056794,-0.0006345526,0.0043729437,0.007097331,0.0052336594,0.0033119747,0.004455127,0.0073978594,0.008745472,0.006885993,-0.08595748,-0.11359952,-0.09214858,-0.06399287,-0.03691601,-0.014521952,0.0038583712,0.017495867,0.022822525,0.019937422,0.015607493,0.0153740505,0.016344937,0.53384936,0.5714308,0.5698959,0.57025146,0.5819376,0.5262135,0.48719758,0.51550925,0.588912,0.5603871,0.50475526,0.4811707,18.84311956568159,12.124950489609278,16.113883928225846,15.005931406482716,15.363301177241537,16.621434968936516,44.60885632404218,-0.0648244638839795,-0.0045372993516825,0.0062609299043695,0.0328759457734589,-0.0181039983972933,0.0231079207423336,0.21745939785482876,0.47205951134825286,1.4433249774090835,-0.14067140720228935,0.0,0.0,1.0,1.0,2.300652990671604,30.650812042903425,1.125,0.6962,1.4065,0.3038,0.273
sad,Actor_01,274.9821,0.009212692,71.77734375,0.6321049020750004,0.09598276,3417.7812071398403,0.2925936465231788,0.0060951402,-395.4796,60.409447,-3.443985,14.033259,6.5901713,-1.7684734,-1.7315749,-7.5691485,-10.976078,-3.8221767,-0.99658245,-1.3543684,-1.2844799,6.063095e-07,5.052579e-08,0.0,5.052579e-08,0.0,-1.2631448e-08,0.0,1.2631448e-08,0.0,-7.894655e-09,-1.2631448e-08,6.315724e-09,-9.473586e-09,3.7894345e-08,-3.473648e-08,-2.5262896e-08,3.157862e-09,3.157862e-09,-1.2631448e-08,3.157862e-09,1.578931e-08,6.315724e-09,0.0,0.0,-1.578931e-09,0.0,0.6214462,0.638685,0.610498,0.65574396,0.5919901,0.5081438,0.52254766,0.560232,0.63770986,0.68729144,0.6271176,0.6176569,17.261574786152757,11.189077167385152,13.959889689948977,13.808786183502114,14.114901017810986,15.934983079056074,43.9765457582987,-0.0105745135990516,-0.0098555954125673,0.0064213203007213,-0.0025266433945734,-0.0173928260981967,0.0038584234445072,0.21283247200010824,0.7938778198766877,2.0150989354948745,-0.1048547825819102,0.0,0.0,1.0,1.0,2.9138315379534716,30.743350559997836,1.02,0.6509,1.4368,0.3491,0.228
sad,Actor_01,268.67175,0.011312478,71.77734375,0.6295518772708922,0.10636012,3328.1353169608287,0.3600238120719178,0.0073969006,-387.73138,59.567207,0.7109442,15.6037,6.023352,-0.16229282,1.2461177,-7.515769,-12.228474,-3.9741051,-2.3960717,-2.4673667,-0.06185328,-0.06238901,-0.08586826,-0.07914704,-0.06907879,-0.057046212,-0.04446773,-0.032507516,-0.021920543,-0.013062334,-0.006023838,-0.0008060508,0.0025573233,0.003985212,0.029550983,0.040386055,0.03638134,0.03035013,0.02308953,0.01543987,0.008124473,0.0016566204,-0.003671463,-0.0077342237,-0.010494787,-0.01194688,-0.012104501,0.59799296,0.5637944,0.54400784,0.5738923,0.55710626,0.523458,0.5029241,0.5279954,0.5611526,0.5661747,0.5978152,0.65968204,18.022835718911367,10.856650207171365,14.66913694975392,14.384072350541354,15.18747060456671,16.67161443421823,44.56217708827991,-0.020766646666567,0.0008904125384201,0.0765338129242752,-0.0395102546492928,0.0018536285557991,0.0081218846998663,0.2339160912880772,-0.9962130942764607,0.6314902844180281,-0.12204308491939889,0.0,0.0,1.0,1.0,1.7557212474754433,30.321678174238457,0.99,0.6682,1.4948,0.3318,0.231
sad,Actor_01,275.15518,0.011047787,107.666015625,0.5857834370603524,0.105108455,3014.574900853466,0.3362888243140244,0.006802722,-365.10938,62.426228,0.9023575,16.833582,7.8117805,-1.8475591,-0.9106531,-7.485837,-9.4192705,-1.5074185,-2.4400964,-2.624328,-0.14111464,-0.088942364,-0.12007732,-0.106256604,-0.09117284,-0.079366155,-0.07057467,-0.06259143,-0.055396456,-0.051582858,-0.053015616,-0.05816132,-0.06331176,-0.06591921,-0.00068346463,-0.0014895579,-0.0031669238,-0.0059767524,-0.0092248395,-0.011629454,-0.012129574,-0.01059434,-0.007681015,-0.004072622,-2.8397979e-05,0.0042686868,0.008121124,0.6157741,0.5738323,0.5089554,0.5153906,0.5262488,0.52997404,0.48468086,0.51298577,0.5361121,0.5720692,0.6560456,0.6567717,21.08654554041627,12.593210460675076,15.837863217778873,14.71517168086101,15.46344370155586,17.1285537890525,44.33424297078846,-0.0543253284691551,0.0452036034584048,-0.011432667481486,-0.0079874069963744,0.0234356856247983,0.0153195225930398,0.1969736565199104,0.09326776182706853,-0.18849568681727086,-0.10251025787676339,0.0,0.0,1.0,1.0,0.8297534283209077,31.06052686960179,1.065,0.6389,1.5873,0.3611,0.225
sad,Actor_01,274.31705,0.0067207,89.10290948275862,0.6500299998775515,0.08197988,3370.3057683107786,0.3305877685546875,0.004602006,-405.98868,50.890545,-4.893386,10.5070715,3.7041092,-3.614306,-8.667971,-7.146425,-15.135483,-4.434602,-2.2045414,-6.959076,0.33116093,-5.722046e-07,0.0,0.0,5.9604646e-09,1.1920929e-08,-2.3841858e-08,-6.3329937e-09,-5.9604646e-09,-2.3841858e-08,0.0,4.4703485e-09,-5.9604646e-09,-5.9604646e-09,-2.503395e-07,4.7683717e-08,-5.9604646e-09,0.0,1.1920929e-08,0.0,-2.9802323e-09,1.4901161e-09,0.0,-7.450581e-09,0.0,-1.7881394e-08,1.1920929e-08,0.5688426,0.56163895,0.521316,0.5544459,0.5288533,0.47613367,0.5145704,0.5718995,0.4868927,0.49773175,0.6008089,0.5969425,19.011664323854014,12.748950966267907,14.913733766317195,15.0011133063705,15.574020990842632,16.743340574436775,44.833359219286415,-0.0191647647216937,0.0441892726584166,0.0376230051333546,-0.0040017823601378,0.0138063759385086,0.0190208374915528,0.21632986729829076,0.4532411901302939,-1.086961295832381,-0.07249283401097145,0.0,0.0,1.0,1.0,1.8029312464121985,30.673402654034184,1.155,0.7551,1.6327,0.2449,0.285
sad,Actor_01,275.24307,0.010632763,103.359375,0.6018834265742752,0.10311529,3189.539888208192,0.3353066770186335,0.006796819,-373.62283,54.993256,-5.7295046,13.725473,3.9384527,-2.7418926,-6.8177385,-9.286634,-18.480108,-4.893464,-2.2725978,-7.2611017,0.36146054,3.7910036e-07,2.3693772e-08,4.7387545e-08,0.0,-5.923443e-09,1.4808608e-08,0.0,0.0,0.0,5.923443e-09,0.0,0.0,0.0,-1.9843534e-07,0.0,-2.3693772e-08,0.0,4.4425823e-09,-1.1846886e-08,5.923443e-09,5.923443e-09,5.923443e-09,4.4425823e-09,1.4808608e-09,-4.4425823e-09,-1.4808608e-09,0.56698,0.5720322,0.51328826,0.5085347,0.4902701,0.52232134,0.49560934,0.5495877,0.5873885,0.5899301,0.603651,0.5744916,20.842132906270173,12.966987110917133,16.50081555565788,14.999582411101064,15.439484401865071,18.06457197019381,44.70327034691613,-0.0417058632410723,-0.005415322893649,-0.0440157902432805,-0.003010914125914,-0.0016950058797043,0.0039410340348085,0.22906304309710235,0.080435400633254,0.00649170807397432,-0.09833520399629196,0.0,0.0,1.0,1.0,0.5718928112019398,30.41873913805795,1.005,0.6653,1.6129,0.3347,0.23
sad,Actor_01,270.1127,0.018025352,184.5703125,0.5737412472846862,0.13425854,3335.653832171989,0.3812202785326087,0.010903416,-348.15076,50.817352,-4.1009364,13.333532,2.3143547,-3.1249645,-6.993569,-8.87111,-15.973221,-3.851796,-1.3603264,-6.091596,0.43329018,9.477509e-07,4.7387545e-08,2.3693772e-08,0.0,0.0,1.1846886e-08,0.0,2.3693772e-08,-2.3693772e-08,-5.923443e-09,0.0,0.0,-2.9617215e-09,9.2998056e-07,-3.554066e-08,-5.923443e-09,8.885165e-09,-8.885165e-09,-5.923443e-09,1.1846886e-08,2.9617215e-09,-1.1846886e-08,-2.9617215e-09,-4.4425823e-09,1.3327747e-08,5.923443e-09,0.57496566,0.5644161,0.56720823,0.5680878,0.5164888,0.48581943,0.48820704,0.49832633,0.48894203,0.49279705,0.57964367,0.6002935,21.234385097941825,13.414865945020107,16.204557213572635,14.99026913557972,15.458650895378195,18.01944436203853,45.40766339537368,-0.0370470671769545,0.0150531252156443,0.0510855171488166,-0.0171446810991316,-0.010008058519312,0.022019245736272,0.24381619995730403,-0.0690390971764947,1.1743268106499962,-0.10888011395580302,0.0,0.0,1.0,1.0,1.53431801081603,30.12367600085392,0.99,0.5806,0.8065,0.4194,0.36
angry,Actor_01,274.8564,0.007046032,112.34714673913044,0.6321795983408712,0.0839406,3314.368112331361,0.337256151758982,0.0046910797,-377.20108,42.51581,-6.0192423,12.6451235,-1.4078625,-2.7939103,-4.3140874,-1.4580281,-12.457061,-4.777245,-0.8577968,-4.7668257,-0.71025354,0.0,2.28425e-08,0.0,1.142125e-08,1.142125e-08,0.0,0.0,-2.28425e-08,-1.142125e-08,4.2829686e-09,0.0,-5.710625e-09,-5.710625e-09,1.8274e-07,-2.28425e-08,2.28425e-08,-1.142125e-08,-1.142125e-08,0.0,-2.8553124e-09,-2.8553124e-09,1.4276562e-09,-2.8553124e-09,0.0,-2.28425e-08,-2.8553124e-09,0.4777944,0.5481277,0.5853616,0.5759214,0.49670172,0.4808749,0.47793537,0.4357084,0.48020533,0.56442094,0.5338675,0.43913147,18.77660377292601,12.81138816102879,15.487371887116248,14.726855801107714,15.906146652387172,17.252773657592734,44.24300255536686,-0.0767542315184872,0.0140394719691695,0.0890400255695652,-0.0381970771527043,-0.0055383338272841,0.0389485180156283,0.23565000062967642,0.37487594292856663,1.7878074512466462,-0.12342275293212386,0.0,0.0,1.0,1.0,2.4413710372252657,30.28699998740647,1.095,0.7237,2.0752,0.2763,0.21
angry,Actor_01,274.1721,0.01374046,107.666015625,0.5768685856456685,0.11721971,3470.735297544776,0.3335506663602941,0.008515751,-329.25516,40.100624,-5.406286,8.086062,-3.384434,-3.6563709,-7.031596,-8.578679,-13.111328,-6.569745,-4.498286,-6.6619687,-3.4727755,-0.0013987821,-0.0018411075,-0.0014465892,-0.0008541219,-0.0001507703,0.00056197785,0.001183364,0.001628901,0.0018422295,0.00180245,0.00152536,0.0010589825,0.00047471662,2.0913516e-05,3.531961e-05,5.0152048e-05,6.7363064e-05,7.8178855e-05,7.4027565e-05,4.9445207e-05,3.980188e-06,-5.6846002e-05,-0.00012226385,-0.0001782866,-0.00021076764,-0.00020873686,0.4893459,0.5381459,0.51120454,0.5323667,0.5154703,0.5215976,0.48575485,0.5281877,0.49969977,0.47029245,0.46662527,0.45718896,18.76140934984701,13.0006703201936,16.249742217898035,14.804660265955944,16.421444353910868,17.193718764149235,44.534719644218136,-0.0309985074948363,0.0184623464457638,0.0113029133021717,0.0091512712526732,0.0056551046622258,0.0049563111004639,0.24948502591716776,-0.5487281733399466,0.9948565819354666,-0.13722429051239224,0.0,0.0,1.0,1.0,2.1000112097788675,30.010299481656645,1.005,0.6513,2.0434,0.3487,0.1781
angry,Actor_01,274.473,0.01249659,83.35433467741936,0.6193804771335741,0.111788146,3191.9164048047223,0.392526386589404,0.008368283,-351.87457,45.415054,-1.5627903,11.880343,-0.43858063,-1.7890221,-5.2602396,-6.6141486,-13.4450865,-4.1252,-3.6815126,-4.4055023,-1.0022504,-0.005270446,-0.0059654284,-0.0025367483,0.0011757351,0.0048872004,0.009012765,0.012724497,0.014258574,0.0131345205,0.0106699355,0.008000987,0.0049127378,0.0012490228,0.0012323335,0.0017492282,0.001978192,0.0026376941,0.003413322,0.0037881804,0.003710641,0.0035101073,0.003237407,0.0025861855,0.0015442758,0.0006424149,0.0003167604,0.55870044,0.56011915,0.48545846,0.5362125,0.5747437,0.52406114,0.5060748,0.58839,0.5967843,0.54161555,0.5733729,0.5688535,20.12373038482921,12.035718086994525,15.170194105950676,14.815009619049489,16.285923900547846,17.543030516314495,44.64901287852052,-0.0276577518161637,0.0228130781476844,0.0121287275198225,-0.028217352814171,0.0056322561622169,0.0126735912466311,0.2374003857216866,0.12793295225459078,0.7077145752582623,-0.09584086799626124,0.0,0.0,1.0,1.0,1.0663181864366353,30.251992285566267,1.02,0.6853,1.7241,0.3147,0.22
angry,Actor_01,274.89575,0.01079667,103.359375,0.6094802373699987,0.10390702,3196.381551527312,0.3362741411102484,0.007090638,-361.63028,44.267376,-2.8641322,8.589871,0.015042323,-3.4850914,-4.3523192,-6.5773487,-15.150322,-4.9910283,-2.5813372,-5.787801,0.2829593,-0.011218148,-0.008775012,0.006078424,0.015321234,0.010806013,-0.003112491,-0.013788377,-0.011898124,0.00031389509,0.011537196,0.011955108,0.0019305804,-0.008951536,-0.008183911,-0.006380543,0.0044821803,0.011196131,0.007817241,-0.0023950732,-0.010130415,-0.008603552,0.00041994842,0.008562178,0.00867166,0.001175984,-0.0067550144,0.49092448,0.5652489,0.55322486,0.50401765,0.48802313,0.4532884,0.44324985,0.5269589,0.528666,0.4910292,0.5169042,0.5098785,21.78901290154376,12.976192450025431,15.979543876483843,15.06999379437811,16.48331817617633,18.42368812474845,45.05142272177466,-0.0319688886449096,0.0188890278892196,0.0153245645609929,-0.0643031623775593,-0.0147213016823369,0.0130914487826828,0.26457973455762535,0.2055545194901822,-0.5225418217962371,-0.07170445400259261,0.0,0.0,1.0,1.0,0.9200522960578837,29.708405308847496,0.99,0.6532,1.3441,0.3468,0.264
angry,Actor_01,274.8132,0.011906275,92.28515625,0.5836390558698727,0.109115876,3272.2435248469587,0.2713685116525424,0.0075318394,-328.7798,29.868893,-20.021608,0.8248055,-11.387679,-4.3352494,-12.862408,-13.475211,-13.617985,-8.423022,-5.636474,-4.9704933,-7.1078963,0.006254207,-0.09432692,-0.078878865,-0.040945213,-0.05620673,-0.03357806,-0.01882456,-0.007807457,-0.02427856,-0.04462312,-0.022732427,0.00724744,0.023328286,-0.11381132,-0.0043228925,0.036663663,-0.019212954,0.011653088,-0.0025035043,0.008616604,0.0024464258,-0.01932175,-0.033832066,-0.038353194,-0.007164065,0.014064734,0.37793317,0.4443475,0.47941262,0.5417272,0.5538694,0.5256669,0.49593472,0.5902744,0.5205901,0.43848804,0.46587518,0.4296875,15.151907393358814,16.39791797680361,17.752931050579683,16.810393236185128,17.670817235719504,16.73271524891228,44.97196809277555,-0.0289553435789579,0.0305503936763505,0.0694068007402666,0.003773438180257,0.0217352620334184,-0.012478510834708,0.2742424556885851,0.6836867310534175,-1.0970059305497528,-0.08251279099139332,0.0,0.0,1.0,1.0,2.719349568597392,29.515150886228298,1.035,0.6654,2.2059,0.3346,0.1717
angry,Actor_01,273.73584,0.009460496,112.34714673913044,0.5343632628499098,0.09726508,3229.693985055492,0.2444738963293651,0.005873376,-309.8345,22.302996,-18.730824,3.21249,-10.238883,-5.397993,-12.250566,-7.9842362,-16.876492,-9.074471,-4.7981224,-8.329525,-4.87846,-0.7400629,0.3255652,0.09229922,-0.10989154,0.09269523,-0.02594523,0.03567212,0.14022025,0.020520488,0.039229747,-0.013006544,-0.016819192,0.0034878443,-0.139406,-0.010564693,-0.0068766302,0.00306918,0.04286346,0.04132251,0.026710184,0.021508815,-0.026529696,0.003851599,0.017603328,0.001316251,0.015386815,0.33317015,0.39923835,0.37958777,0.32406214,0.4604294,0.54297006,0.36260659,0.29097632,0.3467602,0.34951395,0.3747691,0.3707127,19.07350231176135,16.39506431189608,18.814206246188096,18.3059154539519,18.18491629088598,17.648517065879226,46.02977940380749,-0.0237423752477597,-0.016661611050366,-0.0836808430277327,0.0406451804228318,0.0272206895004737,-0.0166963791608977,0.23861837511522696,1.3568800152090716,-1.8696152183432868,-0.1021202010710745,0.0,0.0,1.0,1.0,3.341897474021632,30.22763249769546,1.155,0.6724,1.8391,0.3276,0.2119
angry,Actor_01,269.22626,0.009161205,184.5703125,0.6024048843046771,0.09571418,3374.649469429081,0.2642310797835195,0.005973988,-349.0334,29.97331,-15.743986,4.87853,-6.717307,-3.917072,-11.36485,-9.566884,-16.95793,-6.6101475,-4.1125803,-8.695933,-3.1835449,-0.017825676,0.50521165,0.062014688,-0.13214432,-0.01915246,0.035699446,-0.005508921,-0.24076934,-0.18213947,-0.025423955,0.014680866,0.07407392,-0.014931862,-0.14308357,0.058855623,-0.02566543,0.007148069,-0.016624535,0.020881103,0.041724887,0.030319395,0.044969834,0.03492001,0.04634769,0.039212864,0.030072263,0.41941652,0.47006243,0.40252241,0.43786395,0.47656438,0.58223987,0.49266154,0.48029017,0.5356343,0.48769584,0.5086788,0.4275338,17.91619556464474,14.63173598568618,16.41983413570583,16.9224975700688,17.524552461284205,17.97296473514957,45.23936544934865,-0.0335575249344024,0.0002260192646561,-0.0227265807607492,0.0276180353632201,0.0084222714171169,-0.0049137475281854,0.21406491052402107,0.6400694739238059,-0.35909290644053704,-0.11003971992843026,0.0,0.0,1.0,1.0,2.04757638779133,30.718701789519578,1.02,0.6825,1.4599,0.3175,0.2725
angry,Actor_01,274.64658,0.022767039,143.5546875,0.5447559093742654,0.15088749,3338.823461083188,0.2377192179361979,0.013960267,-302.83163,22.274927,-20.23263,-3.011253,-10.557668,-6.5886765,-16.995611,-11.742131,-16.091635,-9.435908,-2.4795754,-8.391646,-6.020057,0.0449632,0.026309332,-0.02878336,-0.029412786,0.011491182,0.033836324,0.0011107126,-0.047376573,-0.042198617,0.0038638513,0.026589155,0.010571013,-0.016136661,-0.023847869,-0.017113566,0.006115804,0.005705029,-0.010066457,-0.01746782,0.00022334854,0.026186973,0.024997065,0.0049302652,-0.0005227278,0.010309975,0.01980091,0.30364028,0.31604406,0.33723655,0.4343449,0.49271908,0.47046587,0.42455646,0.47297558,0.5157749,0.4024619,0.3932282,0.3640697,17.100574391138462,17.553992041693462,17.552096153064138,18.13194453556889,18.747708628900625,17.84640760694533,45.04184318895124,-0.0466436740735382,-0.0078097641782361,0.090769007268439,-0.0054701731617876,0.0206513726906217,0.013842308180756,0.23987814519292586,0.9319846368925722,-1.1730755156274262,-0.05976579545587765,0.0,0.0,1.0,1.0,2.1668542881884005,30.202437096141484,1.005,0.6429,1.5873,0.3571,0.24
fearful,Actor_01,274.2837,0.008825475,112.34714673913044,0.6154131297030804,0.093944006,2678.133570345477,0.2991628586871069,0.005711152,-376.1974,57.990917,2.2590263,14.34332,8.5182,-2.423009,-4.1882496,-8.528271,-12.255306,-1.4047108,-2.2603836,0.50454,3.6462831,0.06829508,0.07691025,0.035354014,0.0026927204,-0.011954398,-0.023060326,-0.03999848,-0.05161297,-0.044085726,-0.022764452,-0.0061861495,-0.003027505,-0.0047357995,0.05457811,0.060820755,0.026808646,0.0014783838,-0.008065733,-0.015226081,-0.028529719,-0.038340002,-0.032784645,-0.016601365,-0.0053820796,-0.0055566393,-0.008904128,0.6293135,0.59767056,0.521666,0.51334906,0.49886274,0.49395537,0.42292345,0.437573,0.46810699,0.4698092,0.4981272,0.59548485,21.93443309861904,13.681699420947943,17.51268716970836,15.60099198376684,16.415786287876422,17.96675852539439,44.88279509021959,-0.0425726841371054,0.049706928626944,0.0424847231808835,0.0171113694262389,0.0098495923656786,0.0193948754191445,0.2874852704654444,0.19652719203978414,-0.47492271127905933,-0.1114496179302262,0.0,0.0,1.0,1.0,1.0566293527241124,29.250294590691112,1.095,0.6955,1.9204,0.3045,0.21
fearful,Actor_01,274.90707,0.025023257,107.666015625,0.581113771260412,0.15818742,2798.972838206565,0.3835900179140127,0.015577805,-324.7025,55.155262,-6.0278044,9.1299,4.394857,-4.0410967,-8.073683,-12.255183,-16.346153,-4.0777416,-3.4491825,-6.1606865,-0.26365155,-0.18417223,-0.19711965,-0.08194378,-0.029362066,-0.035404984,-0.011864195,0.058482066,0.09778651,0.06425204,0.0152680585,0.008649966,0.01622336,-0.01296239,0.053219937,0.05090383,0.005914782,-0.015809877,-0.0128750345,-0.015572136,-0.03181766,-0.038781997,-0.026034,-0.012864104,-0.01391781,-0.016260514,-0.006052409,0.43299234,0.4240785,0.46397695,0.44574377,0.46097046,0.4973401,0.58471566,0.6065186,0.5112085,0.41475907,0.4587366,0.4284066,21.18482689967784,14.629141462892903,16.857551285715797,16.15729804721992,17.238231995610118,18.18729319737595,45.53332867386689,-0.0517548005174851,0.0096023254830208,0.0970675599239288,-0.0167506457081032,0.0003316496658331,0.0232133036872348,0.23428835629490435,0.030531181532662287,0.24347589867745487,-0.09208572921714979,0.0,0.0,1.0,1.0,0.6715183006136727,30.314232874101915,1.035,0.6349,1.1065,0.3651,0.3113
fearful,Actor_01,274.61514,0.016322823,234.90767045454547,0.5735474591256383,0.12776081,2588.472591130433,0.3043958420721476,0.010248364,-352.7792,61.635406,7.4148293,18.840992,10.033154,3.9887211,-1.035189,-5.5802436,-8.488829,0.32115093,0.07606127,0.36447462,2.7944245,0.28104722,0.16780286,0.022195803,0.06362709,0.05663941,0.04087899,0.011896249,-0.0069705015,-0.0072593177,0.01034615,0.01768683,0.013036113,0.0038092313,0.4828756,0.32375807,-0.04848141,-0.086466536,-0.06165689,-0.04839204,-0.04205146,-0.026404563,-0.022094823,-0.022322962,-0.03535308,-0.04678622,-0.045490935,0.54026437,0.5578123,0.52949023,0.4846562,0.49990168,0.5170617,0.49611023,0.589453,0.656619,0.6348047,0.5486452,0.5456195,20.76413318254443,13.020529394834735,16.261231789926484,15.170301354909094,15.94858310898086,17.260319968722854,44.457074424822224,-0.0304937745572125,-0.0069260803077719,-0.0494177727616278,0.0363109670673185,0.017931498739233,0.0267665885246653,0.2998601983864082,0.21696088149753465,0.027272909329357976,-0.13652142184574328,0.0,0.0,1.0,1.0,0.9526040109709744,29.002796032271835,1.005,0.6316,1.1696,0.3684,0.2775
